device,timestamp,temperature_C,CO_ppm,CO2_ppm,power_W,anomaly
microwave,2025-10-25 13:08:53.693775,94.7006816717935,4.493794517601298,411.31087714094616,840.6863817150728,0
microwave,2025-10-25 13:09:03.693775,83.15429936443867,5.008165905392764,450.8445041559448,801.7985947708906,0
microwave,2025-10-25 13:09:13.693775,95.98652383238009,5.432920449825259,433.75452666334326,830.7109817851399,0
microwave,2025-10-25 13:09:23.693775,82.73002964982851,4.169251899610754,447.9529326337069,824.2694402167342,0
microwave,2025-10-25 13:09:33.693775,85.41221589881789,4.50042531492784,455.37458158986624,763.772874756624,0
microwave,2025-10-25 13:09:43.693775,83.05015705902612,4.998854913748956,416.8603431887205,785.5057257308581,0
microwave,2025-10-25 13:09:53.693775,88.41021597288967,4.381630608938939,418.57852582085377,777.8393106392697,0
microwave,2025-10-25 13:10:03.693775,93.45627698158616,4.917226208607474,483.6947990799641,798.0545271161837,0
microwave,2025-10-25 13:10:13.693775,98.41995879857264,4.588280193352683,452.64549638773815,777.0441171564714,0
microwave,2025-10-25 13:10:23.693775,94.1791053435298,5.726150268207768,511.8167018157675,829.3502872440235,0
microwave,2025-10-25 13:10:33.693775,97.38255196777784,5.142044816992486,436.4715769645221,786.4086551067039,0
microwave,2025-10-25 13:10:43.693775,87.2826618432949,5.873077536252681,467.5701386227237,795.8948168625427,0
microwave,2025-10-25 13:10:53.693775,78.33903824002138,4.850355593321404,487.3722252382657,813.5203718266957,0
microwave,2025-10-25 13:11:03.693775,94.17843778404416,4.897783564712815,459.7214457834456,816.3383350240398,0
microwave,2025-10-25 13:11:13.693775,93.63280620814147,4.740148409232941,475.26842258241817,781.0438103318797,0
microwave,2025-10-25 13:11:23.693775,90.27055957586734,4.994188962290964,426.6171264166924,843.1768513322367,0
microwave,2025-10-25 13:11:33.693775,88.73752320371271,5.413581267036508,433.4874412414459,783.3819080767479,0
microwave,2025-10-25 13:11:43.693775,89.2707914641416,4.4127870342052615,456.4783157370677,779.671233674522,0
microwave,2025-10-25 13:11:53.693775,94.12394492746051,4.895108658850985,489.5804018603105,786.359757887093,0
microwave,2025-10-25 13:12:03.693775,91.95502719792256,4.158148335940116,449.535077708683,803.589921008969,0
microwave,2025-10-25 13:12:13.693775,88.40955156594796,5.353322494615576,389.7492533980092,787.5745534461,0
microwave,2025-10-25 13:12:23.693775,83.77757936664335,6.106977230968557,427.4498330453499,804.0862180125129,0
microwave,2025-10-25 13:12:33.693775,91.6270205165184,5.407826505617182,440.7661074505376,775.0829043758482,0
microwave,2025-10-25 13:12:43.693775,95.90647386010023,6.0160633914516985,393.7082248337939,799.9150293154973,0
microwave,2025-10-25 13:12:53.693775,99.73114756356966,5.402805862298875,490.0432022903924,793.3387940719953,0
microwave,2025-10-25 13:13:03.693775,93.98943441098456,5.9197201721262775,423.6332410289047,756.5041405464196,0
microwave,2025-10-25 13:13:13.693775,88.81727402811889,4.856736715570974,431.2331131312161,768.0010726671634,0
microwave,2025-10-25 13:13:23.693775,93.70859311317568,3.7953861101299142,445.6720260158167,821.2422160048473,0
microwave,2025-10-25 13:13:33.693775,90.9452680494407,4.732550219026989,485.1428164241072,811.4843931120772,0
microwave,2025-10-25 13:13:43.693775,84.22312368727545,5.422975550170525,416.3798082645536,777.4054439878743,0
microwave,2025-10-25 13:13:53.693775,91.05961688915882,5.443876702017549,463.0417547508172,816.7424369616888,0
microwave,2025-10-25 13:14:03.693775,84.99205824478103,5.512828834770767,479.3950233238997,780.3365058393176,0
microwave,2025-10-25 13:14:13.693775,82.48722882487188,5.302294353836616,470.37666898561184,789.3855837860295,0
microwave,2025-10-25 13:14:23.693775,86.43750817683278,4.323487954546398,391.6384718983812,797.4306992228501,0
microwave,2025-10-25 13:14:33.693775,79.17215708862835,5.183988499989846,473.1720083900682,828.8826987463076,0
microwave,2025-10-25 13:14:43.693775,92.4536627872615,4.648565872845827,483.1696984568017,851.0230682514876,0
microwave,2025-10-25 13:14:53.693775,83.69204646565613,4.936070988362151,399.0396148199868,824.5603098263426,0
microwave,2025-10-25 13:15:03.693775,88.739765678091,5.56327169873338,421.0174685630527,800.095767166379,0
microwave,2025-10-25 13:15:13.693775,83.6891663502761,4.556261671010224,407.18899210400514,788.2896828752918,0
microwave,2025-10-25 13:15:23.693775,96.60098746821822,5.057250836740722,433.7948979091862,772.6092778060948,0
microwave,2025-10-25 13:15:33.693775,81.84152931366465,5.534165972664583,397.2047218530094,764.871029415,0
microwave,2025-10-25 13:15:43.693775,90.2314265273114,4.7439409067751965,465.14960917447553,820.7969554058004,0
microwave,2025-10-25 13:15:53.693775,91.63729123223382,4.2847511791588415,452.8389795856833,778.3523502686437,0
microwave,2025-10-25 13:16:03.693775,89.74673366608866,4.306584426856493,419.3703978339199,824.7684112448512,0
microwave,2025-10-25 13:16:13.693775,90.63620048218958,3.7742041493622143,364.4214613922594,787.3984784350828,1
microwave,2025-10-25 13:16:23.693775,81.01804415005614,5.437620866756972,491.6602381773535,794.0244976034711,0
microwave,2025-10-25 13:16:33.693775,86.83437207512613,4.67665956110454,446.37615261788574,808.5185859662414,0
microwave,2025-10-25 13:16:43.693775,94.38205698277088,4.804352256844515,431.78747957031146,797.1320703592528,0
microwave,2025-10-25 13:16:53.693775,94.99813856353973,4.598480290717004,430.9999135930655,816.8604136643033,0
microwave,2025-10-25 13:17:03.693775,73.22236864722134,4.88692903252271,479.11056711809135,802.840627658463,0
microwave,2025-10-25 13:17:13.693775,84.27622681615028,4.128136470619758,457.8791002751272,824.6915700883941,0
microwave,2025-10-25 13:17:23.693775,92.57519542888303,5.212693488029235,457.4918238657031,821.9815606293026,0
microwave,2025-10-25 13:17:33.693775,87.50791564029554,5.255858822391076,474.42707679483465,840.8678870142709,0
microwave,2025-10-25 13:17:43.693775,88.51820922431726,5.3372623491749165,441.3096484960526,814.9130668448018,0
microwave,2025-10-25 13:17:53.693775,91.1411012920646,4.9260848097307415,460.6106745921989,847.848975833443,0
microwave,2025-10-25 13:18:03.693775,96.36706793889029,4.803066679151,410.11555819362695,842.7039456750948,0
microwave,2025-10-25 13:18:13.693775,85.17106237251234,4.581833968862716,429.399851528769,806.5013799595233,0
microwave,2025-10-25 13:18:23.693775,94.26894570949932,5.493124730169638,443.9121356659953,806.4576031664686,0
microwave,2025-10-25 13:18:33.693775,92.1025172440528,5.411028390960664,463.3779835862286,808.6364181583135,0
microwave,2025-10-25 13:18:43.693775,84.64640828057743,5.453583435148349,437.1644455478685,826.3893902888414,0
microwave,2025-10-25 13:18:53.693775,94.08823301460302,4.244170698767813,467.5180598893218,799.3583436808991,0
microwave,2025-10-25 13:19:03.693775,86.00604716912338,5.623506187570059,431.6198852019142,787.6062519036788,0
microwave,2025-10-25 13:19:13.693775,87.69708572973319,4.919015657588461,484.40249772542006,801.815408507173,0
microwave,2025-10-25 13:19:23.693775,84.43824804753152,4.5661741648040834,475.18390829506376,786.4480518326677,0
microwave,2025-10-25 13:19:33.693775,84.576370891045,5.39847418157372,442.5820988699751,852.9479748431623,0
microwave,2025-10-25 13:19:43.693775,87.87980737797224,4.811711781222373,452.2181575272651,805.1542765637819,0
microwave,2025-10-25 13:19:53.693775,90.32560356689105,5.415512280514667,405.3739396544121,784.4163449399764,0
microwave,2025-10-25 13:20:03.693775,85.32568481158157,5.222846875965891,456.1437105559409,777.2130965902602,0
microwave,2025-10-25 13:20:13.693775,86.88311795324975,4.563456265045134,423.99994770360826,819.0955542967488,0
microwave,2025-10-25 13:20:23.693775,90.95489036250952,4.575019717168548,430.11099747441926,810.8257002743679,0
microwave,2025-10-25 13:20:33.693775,94.12460452127884,5.855841062498148,431.3733868183248,798.2086063745721,0
microwave,2025-10-25 13:20:43.693775,87.42935837966421,4.45360320379129,449.3399488495206,818.0018601791925,0
microwave,2025-10-25 13:20:53.693775,85.04702928789686,5.151089243157011,475.211554265087,783.0422760000012,0
microwave,2025-10-25 13:21:03.693775,95.92746169981898,5.061870919762569,452.27065596163845,798.8707117459489,0
microwave,2025-10-25 13:21:13.693775,88.54451521358185,5.192339072514117,427.9306877567289,809.7124150615856,0
microwave,2025-10-25 13:21:23.693775,82.46575581431335,5.884828523022559,485.5516600363337,829.7735323677271,0
microwave,2025-10-25 13:21:33.693775,89.11946132437949,5.184752245261511,454.1880124701552,814.2557767696986,0
microwave,2025-10-25 13:21:43.693775,93.80891981660628,5.364704990405368,433.24588528453,822.9297395283398,0
microwave,2025-10-25 13:21:53.693775,98.40258289630458,4.717869759132426,439.5359421448988,800.0475709644728,0
microwave,2025-10-25 13:22:03.693775,81.10827937913825,5.301468817702442,461.223114098982,823.0629333567312,0
microwave,2025-10-25 13:22:13.693775,86.70401748786406,5.178565788381171,494.088456971224,797.9195900099796,0
microwave,2025-10-25 13:22:23.693775,100.10316713634106,5.669389489297177,450.6884562552754,814.4557458338203,0
microwave,2025-10-25 13:22:33.693775,86.06466767923406,4.483417363784852,386.8850286125062,769.7657116939085,0
microwave,2025-10-25 13:22:43.693775,87.21331781420268,5.65764664910195,423.45604571591656,785.6819124593247,0
microwave,2025-10-25 13:22:53.693775,82.12221481177917,4.275988022198822,505.7369972058846,785.8695495363703,0
microwave,2025-10-25 13:23:03.693775,80.62841539679977,5.774254768452564,449.6093802769973,796.1067408100292,0
microwave,2025-10-25 13:23:13.693775,88.13332789730163,4.791528878521742,477.5741934439836,816.4996312152164,0
microwave,2025-10-25 13:23:23.693775,91.13979238549818,4.673204179216435,477.2670460643882,813.8641856009978,0
microwave,2025-10-25 13:23:33.693775,87.42940222996329,4.155538367379447,453.07445092673566,785.5253545920052,0
microwave,2025-10-25 13:23:43.693775,91.20354192872108,5.107575113966878,501.2182230075488,793.2635053757515,0
microwave,2025-10-25 13:23:53.693775,92.7462256072071,5.730114329469589,417.0313854446797,784.2275752294363,0
microwave,2025-10-25 13:24:03.693775,84.6696264689076,4.906131600697591,426.7265406054577,789.9491789808284,0
microwave,2025-10-25 13:24:13.693775,91.5175682151552,5.121203370963058,492.9943356502865,799.236373595427,0
microwave,2025-10-25 13:24:23.693775,87.84818185214777,4.896363639672799,429.4444702379951,788.8355856628466,0
microwave,2025-10-25 13:24:33.693775,93.3011711529846,4.535810804912245,432.5149469609979,826.1271491387847,0
microwave,2025-10-25 13:24:43.693775,87.74560337280333,5.215849717385009,447.89691713186,770.0885630685298,0
microwave,2025-10-25 13:24:53.693775,94.318322406637,5.470582096917847,449.9422097735344,808.0703052848019,0
microwave,2025-10-25 13:25:03.693775,94.34950684556938,5.410729580924159,449.5953363880361,823.2566145945514,0
microwave,2025-10-25 13:25:13.693775,97.90523334652706,4.745307648925902,504.4608854516834,782.2055688921678,0
microwave,2025-10-25 13:25:23.693775,95.88649459821318,4.789565911436018,457.0818837069275,832.254975136875,0
microwave,2025-10-25 13:25:33.693775,91.93630864437058,4.6883348833494844,425.9443147780279,795.3591895642024,0
microwave,2025-10-25 13:25:43.693775,83.66275543656427,5.351155674339544,469.2803530653025,800.9882474884515,0
microwave,2025-10-25 13:25:53.693775,78.89400640145202,4.624312553260408,447.9645518348409,785.0914674101299,0
microwave,2025-10-25 13:26:03.693775,86.46479204295305,5.341856694124806,437.5847193850634,803.1936785360236,0
microwave,2025-10-25 13:26:13.693775,88.02778527365372,4.082324431911506,449.82599744907606,791.9087028709029,0
microwave,2025-10-25 13:26:23.693775,84.05835759974826,5.105097673546714,448.33207987298726,768.4474665264365,0
microwave,2025-10-25 13:26:33.693775,92.74996721674503,4.833276398655878,451.7399055559006,829.5418464607724,0
microwave,2025-10-25 13:26:43.693775,94.25950905461475,4.48435124921729,441.2406783186261,819.5127337967382,0
microwave,2025-10-25 13:26:53.693775,91.2990613549126,4.958364876723691,515.0523741708428,786.7076331002389,0
microwave,2025-10-25 13:27:03.693775,88.47822283527516,4.536966206530556,491.7003702638879,841.1017915983203,0
microwave,2025-10-25 13:27:13.693775,98.46380536605022,4.917812582417313,439.1019596607663,774.1739776372333,0
microwave,2025-10-25 13:27:23.693775,95.11840295884932,4.770877546064934,438.2281207711312,807.6265088298844,0
microwave,2025-10-25 13:27:33.693775,95.86988290355104,5.430178119438152,418.927531391179,767.308472515482,0
microwave,2025-10-25 13:27:43.693775,81.4517643244531,5.125590350123031,499.77624193850215,786.301595825223,0
microwave,2025-10-25 13:27:53.693775,86.85433679000252,5.53629460579942,460.3097946688392,786.7516368982316,0
microwave,2025-10-25 13:28:03.693775,93.40722535008874,5.401812098575407,469.7435673932017,765.649565651001,0
microwave,2025-10-25 13:28:13.693775,89.00735378693308,4.94022867109948,430.1498144438782,808.6809044560501,0
microwave,2025-10-25 13:28:23.693775,96.98037478072406,4.740908611631482,487.5417834660725,792.3920420871882,0
microwave,2025-10-25 13:28:33.693775,84.64853704147822,5.049786233323254,477.7696315133933,813.4290058513864,0
microwave,2025-10-25 13:28:43.693775,80.15994569576392,5.152069895985874,453.9332170500608,777.4204537030521,0
microwave,2025-10-25 13:28:53.693775,90.35553872874787,5.310202833910433,465.9714440030317,798.7240106239191,0
microwave,2025-10-25 13:29:03.693775,85.50497823952475,5.911214939295758,495.7287724897736,814.8546794993348,0
microwave,2025-10-25 13:29:13.693775,91.51368529909354,6.2437263128544815,420.76843724487287,789.8644747285417,0
microwave,2025-10-25 13:29:23.693775,85.8974279309135,5.208146907332135,454.0611962550467,811.4216204889572,0
microwave,2025-10-25 13:29:33.693775,88.79479750322312,4.831117160406817,458.8326070800705,792.3352683305711,0
microwave,2025-10-25 13:29:43.693775,82.42019254542585,4.548398137168887,455.0049497490685,818.3899653356671,0
microwave,2025-10-25 13:29:53.693775,87.62450878743252,5.145526933998403,430.16549606526416,816.6193839958877,0
microwave,2025-10-25 13:30:03.693775,90.47572294268254,4.802339670836994,466.6278987262228,768.8705560485186,0
microwave,2025-10-25 13:30:13.693775,86.54469375573557,5.333678347314341,476.700124729666,786.9496915896796,0
microwave,2025-10-25 13:30:23.693775,94.86110824505978,5.514452918908072,447.82664189248,799.27875727252,0
microwave,2025-10-25 13:30:33.693775,87.4871751864631,4.711710318998079,454.25810104033206,800.9596883965563,0
microwave,2025-10-25 13:30:43.693775,91.61197760351266,5.781345434143425,472.1304095668871,761.5278749169903,0
microwave,2025-10-25 13:30:53.693775,84.05089166194637,3.673468649225705,424.8063277181666,789.7271243976166,0
microwave,2025-10-25 13:31:03.693775,86.72590787045806,4.015398489447685,471.71809574747056,840.8825573760494,0
microwave,2025-10-25 13:31:13.693775,88.88635294100091,5.545171228078978,469.7126404937818,817.7090989078487,0
microwave,2025-10-25 13:31:23.693775,89.68501090868413,5.243371793460696,420.851378864296,813.7152480840002,0
microwave,2025-10-25 13:31:33.693775,89.5514554646471,5.647429184952504,435.57476458116014,817.0283271227112,0
microwave,2025-10-25 13:31:43.693775,104.3394061443305,5.118145718113979,417.27236642569,793.6080219541257,0
microwave,2025-10-25 13:31:53.693775,89.17245135288618,4.252711018509364,410.0309402774084,778.2958940861661,0
microwave,2025-10-25 13:32:03.693775,92.5172479115672,4.600917008426409,448.2200049323226,787.4518859606002,0
microwave,2025-10-25 13:32:13.693775,89.33489927695918,5.156303508253715,459.1625505845627,794.8521388356354,0
microwave,2025-10-25 13:32:23.693775,92.64788734407688,5.34918561991151,477.07561230848233,818.7189755964486,0
microwave,2025-10-25 13:32:33.693775,92.35441376350676,4.9838406164974245,460.3123652444808,801.5170511715733,0
microwave,2025-10-25 13:32:43.693775,91.5521756886462,4.733593856075362,497.589900475685,786.9351315416726,0
microwave,2025-10-25 13:32:53.693775,89.58729752438374,4.931049763238079,438.9381971346894,820.8679495471744,0
microwave,2025-10-25 13:33:03.693775,84.52640015955477,4.225490984582512,469.56467378072097,828.1363759003615,0
microwave,2025-10-25 13:33:13.693775,86.40451112572116,4.527828338921883,460.40531688590494,755.7300340737177,0
microwave,2025-10-25 13:33:23.693775,89.21236827398639,5.324156537286841,448.7744074199003,778.6666091003103,0
microwave,2025-10-25 13:33:33.693775,77.69681688608226,5.655081155205661,463.0729521547514,781.1657869995412,0
microwave,2025-10-25 13:33:43.693775,86.88119975896112,5.521054901760875,430.67445917533087,789.7911420611442,0
microwave,2025-10-25 13:33:53.693775,87.00059964385285,4.760876928514245,438.9484003889103,791.8570734058924,0
microwave,2025-10-25 13:34:03.693775,83.38942134412576,4.830928467677053,461.1464072544879,789.5694306073086,0
microwave,2025-10-25 13:34:13.693775,98.71096978220928,4.533901336219877,451.7787328172757,831.0903873679323,0
microwave,2025-10-25 13:34:23.693775,98.15508150571846,4.995577127587875,489.9338758436722,789.5723744998554,0
microwave,2025-10-25 13:34:33.693775,87.38067969902457,5.6550267831975445,418.4818337402279,840.6676239377974,0
microwave,2025-10-25 13:34:43.693775,84.87375744951677,3.7278995777961113,431.59534239450153,837.6141717590488,0
microwave,2025-10-25 13:34:53.693775,100.2241043807614,5.051942661818095,467.2625872409215,807.1116724451055,0
microwave,2025-10-25 13:35:03.693775,89.66351988353252,6.080637306474346,467.6572034871296,793.6866907427352,0
microwave,2025-10-25 13:35:13.693775,93.36934292784146,5.45788157676003,411.0192304694416,829.8071934971329,0
microwave,2025-10-25 13:35:23.693775,78.33653390861738,4.089309461284799,506.9279455292132,813.0845183406935,0
microwave,2025-10-25 13:35:33.693775,83.97098333992218,5.183337633466192,446.43676321155175,804.7517128017356,0
microwave,2025-10-25 13:35:43.693775,89.33583952961855,3.875003027312195,460.4569461483243,828.2356247904548,0
microwave,2025-10-25 13:35:53.693775,99.30984539649111,4.569669384451111,471.1016045338201,803.6094049281156,0
microwave,2025-10-25 13:36:03.693775,84.00044433478736,4.923387969968528,445.895677259548,795.8358336332158,0
microwave,2025-10-25 13:36:13.693775,82.36304718341643,5.995197711964569,405.930902558138,843.6360156982869,1
microwave,2025-10-25 13:36:23.693775,100.94147814281044,5.246766012464034,438.5275668012251,768.0786413963998,0
microwave,2025-10-25 13:36:33.693775,91.00833422158392,6.070867873510532,438.6672051275381,823.4124942280732,0
microwave,2025-10-25 13:36:43.693775,96.69868698343888,4.70038777783501,408.4016690510767,788.417951452263,0
microwave,2025-10-25 13:36:53.693775,92.94050134952408,4.720786895402981,475.0143193855273,772.693226994649,0
microwave,2025-10-25 13:37:03.693775,92.60710497875336,4.134030989968766,445.1152871461144,785.9786197225377,0
microwave,2025-10-25 13:37:13.693775,83.45292366168606,3.4441623925225286,467.5476919889072,800.167989164439,0
microwave,2025-10-25 13:37:23.693775,91.40632211211752,4.254466975770348,450.9945792305626,769.3952995376836,0
microwave,2025-10-25 13:37:33.693775,80.98782862163213,4.098369864808097,478.7087679866758,786.8070131110345,0
microwave,2025-10-25 13:37:43.693775,96.82598955405628,4.694200944383816,416.2138564101313,793.8736821808876,0
microwave,2025-10-25 13:37:53.693775,94.43270263096989,5.396901880136811,415.2169750782904,801.9450167431047,0
microwave,2025-10-25 13:38:03.693775,85.93766990367254,4.635558555923471,466.4531720364405,738.8854353539804,0
microwave,2025-10-25 13:38:13.693775,86.75143422939598,5.108021641743086,448.2134436214004,827.5039171789715,0
microwave,2025-10-25 13:38:23.693775,77.13219529034833,5.366233142254941,454.7020704278383,815.9118363127286,0
microwave,2025-10-25 13:38:33.693775,84.869594868967,5.527226285722815,470.5269307547488,777.0861634099006,0
microwave,2025-10-25 13:38:43.693775,93.63848458469012,4.816624630630763,460.4837088183685,806.9427422672842,0
microwave,2025-10-25 13:38:53.693775,88.74136652882102,5.842349595684797,399.5172513456079,752.908735020952,0
microwave,2025-10-25 13:39:03.693775,81.86584503237476,4.600825451839397,440.6615492517699,810.8233602478616,0
microwave,2025-10-25 13:39:13.693775,91.5258476112665,5.029612451626062,424.821554705354,795.5260756153613,0
microwave,2025-10-25 13:39:23.693775,83.4546640120079,5.126935221657464,470.85278551434567,808.9892808740167,0
microwave,2025-10-25 13:39:33.693775,96.52524535230457,4.772583920992719,428.5894570927322,815.5666061257701,0
microwave,2025-10-25 13:39:43.693775,89.43288274446398,5.11534890007957,442.4555166357824,781.934247364698,0
microwave,2025-10-25 13:39:53.693775,88.52494524013521,4.6063069816536855,460.3552985758562,803.0925386217218,0
microwave,2025-10-25 13:40:03.693775,81.58117433308263,4.938136987141252,479.4218626345787,820.4756811893241,0
microwave,2025-10-25 13:40:13.693775,85.22349491208628,3.7510805637550906,435.6910770125272,777.8312229879473,0
microwave,2025-10-25 13:40:23.693775,88.1363494035386,4.804536098458394,444.348320937735,810.6618240272306,0
microwave,2025-10-25 13:40:33.693775,82.6339295461443,5.245347905320107,451.7111483923341,805.6912250570774,0
microwave,2025-10-25 13:40:43.693775,83.95407153066105,4.620157253489504,453.3076188812899,773.7465882522574,0
microwave,2025-10-25 13:40:53.693775,86.02383121523614,5.239281449854219,428.5826305447375,800.0868308671122,0
microwave,2025-10-25 13:41:03.693775,100.01312795434808,4.934409276302255,437.1746469185823,819.376115545239,0
microwave,2025-10-25 13:41:13.693775,88.43984420733881,5.040667764330381,486.1647155981781,780.9944148744801,0
microwave,2025-10-25 13:41:23.693775,78.68551390108087,5.157050540331504,444.65188274498905,796.3649770236343,0
microwave,2025-10-25 13:41:33.693775,86.80223971102582,5.007533739524544,452.1665868571824,813.9462180853735,0
microwave,2025-10-25 13:41:43.693775,86.96982390030638,4.371208956444166,434.6924717444269,814.6885949418179,0
microwave,2025-10-25 13:41:53.693775,98.38004851530448,5.120633205530851,470.652735590622,822.1117258839917,0
microwave,2025-10-25 13:42:03.693775,84.42698889551963,4.963709001554937,470.64998164761806,793.7576144188384,0
microwave,2025-10-25 13:42:13.693775,90.80631376470942,5.043328326172008,453.42489985995,768.9515150780096,0
microwave,2025-10-25 13:42:23.693775,97.49909513072107,5.2716010893819165,459.414417739323,808.2661310792066,0
microwave,2025-10-25 13:42:33.693775,90.51687022344034,4.975652663397784,462.1529640058496,794.0740709491987,0
microwave,2025-10-25 13:42:43.693775,90.07488494187568,4.865612651178307,467.7567967047088,782.6156793249527,0
microwave,2025-10-25 13:42:53.693775,95.42690121224167,6.296081665184359,441.5384128610689,806.1542320377453,0
microwave,2025-10-25 13:43:03.693775,98.4132385079927,5.319172889606384,448.7423989781077,779.4571040767792,0
microwave,2025-10-25 13:43:13.693775,89.09296037835337,4.955946571219212,431.3054276383924,795.8234695232705,0
microwave,2025-10-25 13:43:23.693775,92.758747856184,4.54130216540048,452.9436164638997,797.3567656194425,0
microwave,2025-10-25 13:43:33.693775,91.1179900061427,5.990308531955883,457.1313349211958,810.3387492286504,0
microwave,2025-10-25 13:43:43.693775,88.21879728128538,4.792889737193805,469.2965187262108,818.4566495265482,0
microwave,2025-10-25 13:43:53.693775,93.567980955791,4.977778299263547,397.7065786459981,817.3559807430363,0
microwave,2025-10-25 13:44:03.693775,85.34832193732144,4.732122147036835,451.0653650694407,762.0747667759739,0
microwave,2025-10-25 13:44:13.693775,98.69543930539947,4.501867130741273,472.9413363698957,812.8585768934274,0
microwave,2025-10-25 13:44:23.693775,97.31348729061534,4.114665074842127,452.6562436349641,816.5345443706544,0
microwave,2025-10-25 13:44:33.693775,91.6262075624938,4.274029299195636,512.3253817368175,814.1242570018179,0
microwave,2025-10-25 13:44:43.693775,91.36564344219836,4.556194713033032,473.5712119457679,789.1190114976123,0
microwave,2025-10-25 13:44:53.693775,88.79794871181004,4.734172853706371,423.3333112367109,806.7204859098582,0
microwave,2025-10-25 13:45:03.693775,94.27732271033648,5.397949371616932,416.13532636515737,755.4601239191747,0
microwave,2025-10-25 13:45:13.693775,89.4579977690649,4.380319556077197,473.5064109054159,777.9799430310758,0
microwave,2025-10-25 13:45:23.693775,86.0885358342279,6.19651056339279,458.53663504927584,783.5778177158975,0
microwave,2025-10-25 13:45:33.693775,86.67319571810769,4.911599775453424,400.6990552010965,787.3843849617456,0
microwave,2025-10-25 13:45:43.693775,95.49355963487488,4.518131914354564,455.23279382368383,796.8021327266669,0
microwave,2025-10-25 13:45:53.693775,89.56337999911807,5.379584403486653,466.2467328925367,800.0819424084885,0
microwave,2025-10-25 13:46:03.693775,88.96701318755042,5.116101225302677,482.71089396496205,806.4391019492441,0
microwave,2025-10-25 13:46:13.693775,92.59873191391992,5.964054844820196,428.6228266209811,796.04866753761,0
microwave,2025-10-25 13:46:23.693775,86.84026262200537,5.873890440170587,435.8478690404592,817.3865023099077,0
microwave,2025-10-25 13:46:33.693775,84.31031651758192,5.510683506864239,428.2617228496724,801.800326611799,0
microwave,2025-10-25 13:46:43.693775,91.3808982821707,5.317688632667913,451.5615339168032,807.699109750131,0
microwave,2025-10-25 13:46:53.693775,84.98332244319239,4.392778095482753,429.1534184309011,790.4747390716253,0
microwave,2025-10-25 13:47:03.693775,91.308818450601,5.223911138467427,454.23810187738025,813.7827419408861,0
microwave,2025-10-25 13:47:13.693775,101.45963828286617,5.791198287945331,447.18023291695056,774.0787169939334,0
microwave,2025-10-25 13:47:23.693775,80.52158057956994,5.198760802274136,470.60736823293263,820.2146358326968,0
microwave,2025-10-25 13:47:33.693775,84.55843693675381,5.037917437416194,459.7968041533508,789.8319897426317,0
microwave,2025-10-25 13:47:43.693775,98.50915792503046,4.340213796725483,441.8842243623962,782.1354547873452,0
microwave,2025-10-25 13:47:53.693775,85.30602360730784,4.439505972362977,420.4014785740484,793.5908550637032,0
microwave,2025-10-25 13:48:03.693775,94.15868524097615,5.221419369933956,444.7000101008644,806.7514186891154,0
microwave,2025-10-25 13:48:13.693775,94.3107971240312,4.395929445235348,423.6402039529202,809.1409807031353,0
microwave,2025-10-25 13:48:23.693775,101.00756733364398,5.514031487841301,464.31114336861,813.3033699228569,0
microwave,2025-10-25 13:48:33.693775,99.30153157256264,4.392850231769241,401.3140014377348,788.1819398186192,0
microwave,2025-10-25 13:48:43.693775,91.58727073863255,6.204889438342137,447.4632776561873,772.2384237255766,0
microwave,2025-10-25 13:48:53.693775,86.71793221164046,4.672888920927367,446.1538157044833,784.9611741529268,0
microwave,2025-10-25 13:49:03.693775,79.98003149280652,4.112908476941844,443.39306096581953,802.6670859710366,0
microwave,2025-10-25 13:49:13.693775,88.69333119235229,4.911268740497994,482.5717649276745,851.1540974489002,0
microwave,2025-10-25 13:49:23.693775,94.9748270110944,5.336004862985926,433.98167669308606,784.9735907751887,0
microwave,2025-10-25 13:49:33.693775,93.324163958878,4.1978732692260365,475.8764738605657,810.9008454358117,0
microwave,2025-10-25 13:49:43.693775,84.98389481133154,4.704450748558097,474.0226667985052,788.1565461501053,0
microwave,2025-10-25 13:49:53.693775,87.85923135702522,5.306901123557873,491.6856133597212,805.5609100043553,0
microwave,2025-10-25 13:50:03.693775,89.35559441851457,4.0354560964815445,454.5971868217482,790.5093681310075,0
microwave,2025-10-25 13:50:13.693775,85.81611833583555,5.522804165092959,476.1835129457343,830.5641776289789,0
microwave,2025-10-25 13:50:23.693775,91.04676103196908,4.723289389727295,463.7501289240725,748.202025065714,0
microwave,2025-10-25 13:50:33.693775,85.39137669295894,3.656080884203492,457.52926166824,809.2299387500517,0
microwave,2025-10-25 13:50:43.693775,86.5716698093695,4.627511701081462,421.6156279949496,783.7121851276587,0
microwave,2025-10-25 13:50:53.693775,93.69086977726572,5.373825756889294,453.58814776612206,812.7958173329397,0
microwave,2025-10-25 13:51:03.693775,91.04571704669137,5.518405347402919,424.2960126896091,813.3873199306378,0
microwave,2025-10-25 13:51:13.693775,94.7077983962742,4.281279207309914,478.0436901261677,811.6109951797507,0
microwave,2025-10-25 13:51:23.693775,89.84519983647809,4.1927825095732745,456.4540408341574,777.470515979266,0
microwave,2025-10-25 13:51:33.693775,87.17251347443059,5.058301469967277,462.5968518841709,786.980137893085,0
microwave,2025-10-25 13:51:43.693775,81.6111592102346,5.047926989419067,437.7340254857627,790.1599694583304,0
microwave,2025-10-25 13:51:53.693775,88.41524923553808,4.793863578612322,442.2905712213938,799.0573838525168,0
